# feature, PC2 : ['beg', 'end', 'occ', 'dir']
deoD_beg,8.4079e-02
lon_beg,8.7786e-02
lon_end,8.7814e-02
rpsD_beg,8.7951e-02
rpsD_end,8.7995e-02
nadD_beg,8.9305e-02
nadD_end,8.9312e-02
rbgA_end,8.9504e-02
rbgA_beg,8.9508e-02
thrS_end,8.9740e-02
thrS_beg,8.9752e-02
eno_end,9.0017e-02
eno_beg,9.0042e-02
ackA_beg,9.0051e-02
ackA_end,9.0077e-02
proS_end,9.0804e-02
proS_beg,9.0840e-02
engB_end,9.1114e-02
engB_beg,9.1115e-02
valS_end,9.2126e-02
valS_beg,9.2181e-02
ppa_end,9.3892e-02
ppa_beg,9.3894e-02
cmk_end,9.4082e-02
cmk_beg,9.4082e-02
rpsO_beg,9.4320e-02
rpsO_end,9.4344e-02
